stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding,location_type,parent_station
PD54,,PD54-General Artigas / esq. Av. Simón Bolívar,-33.44913604168455,-70.59832934819559,,0,,
PD56,,PD56-Chile España / esq. Alonso de Ercilla,-33.45137335260454,-70.59824915289974,,0,,
PD57,,PD57-Chile España / esq. Cervantes,-33.453273037438635,-70.59856599055348,,0,,
PD107,,PD107-Parada 3 / (M) Chile España,-33.45532700011914,-70.59811600051962,,0,,
PD58,,PD58-Av. José P. Alessandri / esq. Av. Castillo Velasco,-33.45897259400101,-70.5981019559328,,0,,
PD59,,PD59-Parada / UMCE,-33.46157802206448,-70.59822427474344,,0,,
PD60,,PD60-Parada 5 / Pedagógico,-33.46365999978465,-70.59834000008108,,0,,
PD77,,PD77-Suecia / esq. Luis Uribe,-33.4505290015752,-70.6004692117271,,0,,
PD78,,PD78-Parada 8 / (M) Chile España,-33.45411151635231,-70.60010028215743,,0,,
PD79,,PD79-Exequiel Fernández / esq. Dublé Almeyda,-33.45611535662274,-70.59972546206596,,0,,
PD99,,PD99-Parada 6 / Pedagógico,-33.465044057575916,-70.59820954933275,,0,,
PD100,,PD100-Parada / UMCE,-33.46188723394399,-70.59802894175513,,0,,
PD101,,PD101-Av. José P. Alessandri / esq. Av. Castillo Velasco,-33.45932396415459,-70.59790938447631,,0,,
PD235,,PD235-Parada 6 / (M) Chile España,-33.4557928508943,-70.59769149781657,,0,,
PD103,,PD103-Parada 1 / (M) Chile España,-33.45447500040064,-70.59823799994233,,0,,
PD104,,PD104-Chile España / esq. Alonso de Ercilla,-33.452071999658315,-70.59819800031799,,0,,
PD237,,PD237-Chile España / esq. Av. Simón Bolívar,-33.44941840359846,-70.59774886059932,,0,,
PD106,,PD106-General Artigas / esq. Hernán Cortés,-33.44658299967048,-70.59880700048444,,0,,
PC29,,PC29-Avenida Los Leones / esq. Av. Diego de Almagro,-33.44174300039888,-70.59950200020272,,0,,
PC30,,PC30-Avenida Los Leones / esq. Bustos,-33.43942600041291,-70.6001090003941,,0,,
PC31,,PC31-Avenida Los Leones / esq. Av. Francisco Bilbao,-33.43715499981858,-70.60073499957653,,0,,
PC32,,PC32-Avenida Los Leones / esq. Avenida Pocuro,-33.434155696947066,-70.60149291697545,,0,,
PC33,,PC33-Avenida Los Leones / esq. Av. Eliodoro Yáñez,-33.43013684313283,-70.60263395999117,,0,,
PC34,,PC34-Avenida Los Leones / esq. Carlos Antúnez,-33.427275000385535,-70.60339999989655,,0,,
PC35,,PC35-Avenida Los Leones / esq. Lota,-33.42389379820291,-70.60429197837637,,0,,
PC36,,PC36-Parada / Liceo Tajamar,-33.42173299977876,-70.60507500051905,,0,,
PF582,,PF582-Parada / Centro de Salud Card. Raúl Silva H.,-33.628126102400884,-70.61575685208204,,0,,
PF583,,PF583-San Pedro / esq. El Sauce,-33.62854200019697,-70.61923300002573,,0,,
PF584,,PF584-San Pedro / esq. Puqueldón,-33.628915000428556,-70.62181100018441,,0,,
PF585,,PF585-San Pedro / esq. Quitalmahue,-33.629418000327576,-70.62455400051239,,0,,
PF586,,PF586-San Pedro / esq. Av. Santa Rosa,-33.629467921467494,-70.62863126573447,,0,,
PF1123,,PF1123-Avenida Santa Rosa / esq. Punta Chilen,-33.62749899836307,-70.62834950762557,,0,,
PF587,,PF587-Avenida Santa Rosa / esq. Curaco de Vélez,-33.625707127152765,-70.62812533540641,,0,,
PF831,,PF831-Curaco de Vélez / esq. Av. Pedro Lira ,-33.625522000309445,-70.62617899993495,,0,,
PF588,,PF588-Curaco de Vélez / esq. Quitalmahue,-33.62637099962496,-70.62458400025697,,0,,
PF589,,PF589-Curaco de Vélez / esq. Queilén,-33.62623600018446,-70.62018799958935,,0,,
PF864,,PF864-La Lechería / esq. Est. Carampangue,-33.62617700005468,-70.61875900033091,,0,,
PF590,,PF590-La Lechería / esq. Est. Las Vertientes,-33.6258440516395,-70.61634102899777,,0,,
PF591,,PF591-La Lechería / esq. Avenida Juanita,-33.62538965646602,-70.61290991892228,,0,,
PF533,,PF533-Avenida Juanita / esq. Estación Temuco,-33.62324800018899,-70.61247700000172,,0,,
PF534,,PF534-Avenida Juanita / esq. Sargento Menadier,-33.621441999993074,-70.61255000002454,,0,,
PF535,,PF535-Avenida Juanita / esq. Lagunillas,-33.618440000081684,-70.61291099994396,,0,,
PF899,,PF899-Avenida Juanita / esq. Avenida Eyzaguirre,-33.617013835546466,-70.6130593161059,,0,,
PF824,,PF824-Parada 4 / Hospital de Niños,-33.57439499997229,-70.58251000043603,,0,,
PF770,,PF770-Parada 4 / Portal Concha Y Toro,-33.57133200021326,-70.58313200024733,,0,,
PF122,,PF122-Parada 1 / Portal Concha Y Toro,-33.572436150671265,-70.58319085522498,,0,,
PF123,,PF123-Parada 1 / Hospital de Niños,-33.57384000043613,-70.58284300029045,,0,,
PF758,,PF758-Parada 1 / (M) Hospital Sótero del Río,-33.57606700018987,-70.58239599989483,,0,,
PF125,,PF125-Parada 1 / Paradero 31 Av.Vicuña Mackenna,-33.57906699999431,-70.58180999950359,,0,,
PF577,,PF577-Avenida Juanita / esq. Lagunillas,-33.61809300042368,-70.61316499979034,,0,,
PF578,,PF578-Avenida Juanita / esq. Sargento Menadier,-33.62102900019071,-70.61282399991026,,0,,
PF579,,PF579-Avenida Juanita / esq. La Lechería,-33.62324700038241,-70.61269300016657,,0,,
PF580,,PF580-Avenida Juanita / esq. La Lechería,-33.62508699965873,-70.61266000041275,,0,,
PF596,,PF596-La Lechería / esq. Est. Las Vertientes,-33.62573899988292,-70.61603899961041,,0,,
PF597,,PF597-La Lechería / esq. El Sauce,-33.626169025975116,-70.61930303582143,,0,,
PF598,,PF598-Curaco de Vélez / esq. Castro,-33.62638700011295,-70.62283699992697,,0,,
PF833,,PF833-Curaco de Vélez / esq. Quitalmahue,-33.62624594864039,-70.62425296329907,,0,,
PF834,,PF834-Curaco de Vélez / esq. Ancud,-33.6253634721176,-70.62616397109252,,0,,
PF599,,PF599-Curaco de Vélez / esq. Camino El Retiro,-33.62539700036458,-70.62788600055119,,0,,
PG187,,PG187-Avenida Santa Rosa / esq. Punta Chilen,-33.62715265133185,-70.62840880129656,,0,,
PG188,,PG188-Avenida Santa Rosa / esq. San Pedro,-33.629275064042766,-70.62911414131112,,0,,
PF600,,PF600-San Pedro / esq. Chiloé,-33.62949799977563,-70.62560400051477,,0,,
PF601,,PF601-San Pedro / esq. Puqueldón,-33.62902500033385,-70.6220389998656,,0,,
PF602,,PF602-San Pedro / esq. El Sauce,-33.62863300033011,-70.61963799987437,,0,,
PF603,,PF603-Parada / Centro de Salud Card. Raúl Silva H.,-33.628263000305836,-70.6159639997421,,0,,
PF604,,PF604-San Pedro / esq. Av. Juanita-Oriente,-33.627891251314445,-70.6124298741158,,0,,
PF1136,,PF1136-Creta / esq. Las Ninfas,-33.596106686611726,-70.5998681875524,,0,,
PF60,,PF60-Parada / Consultorio Laura Vicuña,-33.590127999706134,-70.59629499979184,,0,,
PF1040,,PF1040-Av. Ejército Libertador / esq. La Primavera,-33.5930014282318,-70.59559823826925,,0,,
PF1037,,PF1037-La Primavera / esq. J. de Dios Malebrán,-33.59284408400997,-70.59094017405585,,0,,
PF1003,,PF1003-Juan de Dios Malebrán / esq. Avenida Ossa,-33.5951875456246,-70.59033674708692,,0,,
PF1004,,PF1004-Juan de Dios Malebrán / esq. Av. San Carlos,-33.59940179949263,-70.58871711375016,,0,,
PF1035,,PF1035-Parada 3 / Colegio Los Olmos,-33.599143733866114,-70.58424255083409,,0,,
PF1001,,PF1001-Independencia / esq. Alto Pinar,-33.60104448703853,-70.5819726242801,,0,,
PF1002,,PF1002-Independencia / esq. Av. Concha y Toro,-33.60060885308433,-70.57827861061013,,0,,
PF1016,,PF1016-Cardenal C. Oviedo / esq. Barceloneta 1 Pte.,-33.597585973158594,-70.55073332517256,,0,,
PF1182,,PF1182-Avenida Tobalaba / esq. Las Torres,-33.59360775608581,-70.54130335362075,,0,,
PF1183,,PF1183-Las Torres / esq. Av. Camilo Henríquez,-33.59330651329047,-70.53942296849448,,0,,
PF1164,,PF1164-Paso Alto  / esq. Cerro Polleras,-33.59227268999067,-70.53843477043164,,0,,
PF1165,,PF1165-Paso Alto  / esq. Nevado Juncal,-33.589879496360275,-70.53870477227655,,0,,
PF1166,,PF1166-Av. Canal de la Luz -Poniente / esq. Glaciar Marmolejo,-33.59024429316561,-70.53620052668772,,0,,
PF1167,,PF1167-Cerro Litoria / esq. Caletera C. Henríquez,-33.59286441393814,-70.53653793159603,,0,,
PF1149,,PF1149-Parada 1 / Colegio Alicante del Valle,-33.59562271864621,-70.54717521019691,,0,,
PF1148,,PF1148-Cardenal C. Oviedo / esq. Pasaje 4 Oriente,-33.59831198761039,-70.54955002063468,,0,,
PF1017,,PF1017-Cardenal C. Oviedo / esq. Av. San Carlos,-33.596107269235304,-70.5525943311274,,0,,
PF85,,PF85-Parada 3 / (M) Las Mercedes,-33.60014500017928,-70.5778999974758,,0,,
PF999,,PF999-Independencia / esq. Alto Pinar,-33.60089232782758,-70.58126137347065,,0,,
PF1000,,PF1000-Independencia / esq. Coquimbo,-33.60116049617869,-70.58347314249679,,0,,
PF1005,,PF1005-Juan de Dios Malebrán / esq. Avenida Ossa,-33.59579061743116,-70.5897241979026,,0,,
PF943,,PF943-Juan de Dios Malebrán / esq. La Primavera,-33.5928641603187,-70.59066442217078,,0,,
PF1036,,PF1036-La Primavera / esq. Ejército Libertador,-33.59316602722842,-70.59535213114248,,0,,
PF62,,PF62-Av. Ejército Libertador / esq. Luis Matte Larraín,-33.587816999943165,-70.59643300044473,,0,,
PF622,,PF622-Sargento Menadier / esq. Del Arquitecto,-33.620987000046114,-70.61085200050478,,0,,
PF623,,PF623-Sargento Menadier / esq. San Guillermo,-33.620582000362255,-70.60833399975918,,0,,
PF757,,PF757-Sargento Menadier / esq. Osa Mayor,-33.620290026043456,-70.60529701974026,,0,,
PF817,,PF817-Sargento Menadier / esq. Camino El Rodeo,-33.62009400021275,-70.60344099981353,,0,,
PF862,,PF862-Hijuelas / esq. Av. Eyzaguirre,-33.61582630664994,-70.60331240866971,,0,,
PF212,,PF212-Parada 5 / (M) Plaza de Puente Alto,-33.60911423545961,-70.57413315994037,,0,,
PF903,,PF903-Hijuelas / esq. Hidra,-33.6160590002093,-70.60340099946488,,0,,
PF815,,PF815-Camino El Rodeo / esq. Hidra,-33.619076000359236,-70.60338999983661,,0,,
PF890,,PF890-Sargento Menadier / esq. Osa Mayor,-33.62007038698045,-70.60498533954089,,0,,
PF669,,PF669-Sargento Menadier / esq. San Guillermo,-33.62036199957617,-70.60791799992715,,0,,
PF670,,PF670-Sargento Menadier / esq. Del Arquitecto,-33.62070700038468,-70.61055200052806,,0,,
PF671,,PF671-Sargento Menadier / esq. Avenida Juanita,-33.62106899987787,-70.61242299988145,,0,,
PA177,,PA177-Parada 4 / (M) Irarrázaval,-33.45513559655336,-70.63005780359742,,0,,
PA823,,PA823-Av. Vicuña Mackenna / esq. Victoria,-33.45856247584872,-70.62895997480778,,0,,
PA181,,PA181-Parada 1 / (M) Ñuble,-33.46707605335049,-70.62662194044242,,0,,
PH209,,PH209-Parada 1 / (M) Rodrigo de Araya,-33.47882251112911,-70.62208031730736,,0,,
PD1612,,PD1612-Parada 1 / (M) Carlos Valdovinos,-33.486876034925636,-70.61873950445884,,0,,
PH212,,PH212-Parada 1 / (M) Camino Agrícola,-33.491086896368216,-70.61775446917689,,0,,
PH217,,PH217-Parada 5 / (M) Pedrero,-33.50895914504862,-70.61305960570894,,0,,
PE121,,PE121-Parada / Paradero 10 Av.Vicuña Mackenna,-33.51309620111071,-70.60907764533673,,0,,
PE1492,,PE1492-Parada 14 / (M) Bellavista de La Florida,-33.522248876881406,-70.59942339921821,,0,,
PE126,,PE126-Parada 1 / (M) Vicente Valdés,-33.52628209352525,-70.59685575200267,,0,,
PE129,,PE129-Parada 1 / (M) Rojas Magallanes,-33.53603300029666,-70.59267499965607,,0,,
PE132,,PE132-Parada 1 / (M) Trinidad,-33.54666600025775,-70.58787299959754,,0,,
PE134,,PE134-Parada 1 / (M) San José de La Estrella,-33.553152032878344,-70.58662742015423,,0,,
PE136,,PE136-Parada 1 / (M) Los Quillayes,-33.560497491416044,-70.58533088087754,,0,,
PF169,,PF169-Parada 1 / (M) Elisa Correa,-33.569830999893014,-70.58364299959524,,0,,
PF1152,,PF1152-Avenida Juanita / esq. Cafernaum,-33.63127909216904,-70.61129493148358,,0,,
PF951,,PF951-4 Oriente / esq. Cerro Yaretas,-33.624018999659,-70.5976600004599,,0,,
PF126,,PF126-Balmaceda / esq. 21 de Mayo,-33.611611999600036,-70.57449799972103,,0,,
PF759,,PF759-Parada 4 / (M) Hospital Sótero del Río,-33.576934999759004,-70.58212199948598,,0,,
PF129,,PF129-Parada 4 / (M) Elisa Correa,-33.56836499976034,-70.58382800043057,,0,,
PE141,,PE141-Parada 2 / (M) Los Quillayes,-33.55985799990936,-70.58537799947975,,0,,
PE143,,PE143-Parada 2 / (M) San José de La Estrella,-33.553595999576146,-70.58647299974328,,0,,
PE145,,PE145-Parada 2 / (M) Trinidad,-33.54741300029821,-70.58751399954745,,0,,
PE148,,PE148-Parada 2 / (M) Rojas Magallanes,-33.5353447479633,-70.59288297659533,,0,,
PE152,,PE152-Parada 6 / (M) Bellavista de La Florida,-33.52331013472306,-70.5981318168786,,0,,
PE1490,,PE1490-Parada 1 / (M) Bellavista de La Florida,-33.519382847249084,-70.60015197680724,,0,,
PE156,,PE156-Parada 2 / (M) Mirador,-33.51261911025249,-70.60692640729823,,0,,
PE1498,,PE1498-Parada 8 / (M) Pedrero,-33.50911058520462,-70.61112464272999,,0,,
PD198,,PD198-Parada 2 / (M) Camino Agrícola,-33.49205653200928,-70.61739578985222,,0,,
PD201,,PD201-Av. Vicuña Mackenna / esq. Domingo Arteaga,-33.48236980366102,-70.62093237845566,,0,,
PD202,,PD202-Parada 2 / (M) Rodrigo de Araya,-33.47843621392896,-70.62206999554527,,0,,
PD206,,PD206-Av. Vicuña Mackenna / esq. Santa Elvira,-33.45934837381314,-70.62870257538475,,0,,
PD1607,,PD1607-Parada 1 / (M) Irarrázaval,-33.456005157519364,-70.62970829246139,,0,,
PF863,,PF863-Avenida Juanita / esq. Tucapel,-33.62745699961909,-70.6121320002607,,0,,
PF532,,PF532-Avenida Juanita / esq. La Lechería,-33.62550700003344,-70.61239199964412,,0,,
PF892,,PF892-Sargento Menadier / esq. Est. Sierra Nevada,-33.621500782979595,-70.61493722010876,,0,,
PF891,,PF891-Sargento Menadier / esq. Estación 3 Pinos,-33.62187400029018,-70.61708500042299,,0,,
PF1015,,PF1015-9 de Agosto / esq. Castro,-33.619152172696204,-70.61788001109632,,0,,
PF1020,,PF1020-Lagunillas / esq. Est. Sierra Nevada,-33.618250870063534,-70.61508186779379,,0,,
PF1019,,PF1019-Lagunillas / esq. Av. Juanita,-33.61832657053535,-70.61325535724811,,0,,
PF987,,PF987-Alcalde Luis Osorio / esq. El Romero,-33.60982700032573,-70.60070200000276,,0,,
PF857,,PF857-Genaro Prieto / esq. Dr. O. Henríquez,-33.60771125324111,-70.59933819851459,,0,,
PF861,,PF861-Genaro Prieto / esq. Nocedal,-33.60747492371866,-70.59729568108803,,0,,
PF1006,,PF1006-El Peral / esq. Parque Peñalolén,-33.57152765666535,-70.57346388698079,,0,,
PF1007,,PF1007-Parque El Arrayán / esq. Río Claro,-33.57105265657554,-70.57544999808937,,0,,
PF444,,PF444-Parque El Arrayán / esq. Nemesio Vicuña,-33.57109499970269,-70.57754999968508,,0,,
PF445,,PF445-Nemesio Vicuña / esq. El Labrador,-33.573442360766926,-70.57747098591231,,0,,
PF168,,PF168-Parada 8 / Hospital de Niños,-33.57383188867167,-70.58168430390323,,0,,
PF779,,PF779-Parada 3 / Paradero 39 Av.Vicuña Mackenna,-33.60571064227706,-70.57685842622195,,0,,
PF648,,PF648-Central / esq. Teniente Bello,-33.606319832549374,-70.58495273646417,,0,,
PF649,,PF649-Central / esq. Domingo Tocornal,-33.60425299999071,-70.58535400033718,,0,,
PF860,,PF860-Genaro Prieto / esq. Alc. Manuel Muñoz B.,-33.607677265380694,-70.59953473769778,,0,,
PF986,,PF986-Alcalde Luis Osorio / esq. Del Huerto,-33.60922400024151,-70.60085800006132,,0,,
PF991,,PF991-Pedro Duarte / esq. Nocedal,-33.61069400008803,-70.5970480000527,,0,,
PF1018,,PF1018-Lagunillas / esq. Castro,-33.61843739878601,-70.61736995500348,,0,,
PF1014,,PF1014-9 de Agosto / esq. Est. Los Álamos,-33.62034299648734,-70.6178465422023,,0,,
PF888,,PF888-Sargento Menadier / esq. Est. Cherquenco,-33.622039933936634,-70.61694285660172,,0,,
PF889,,PF889-Sargento Menadier / esq. Est. Sierra Nevada,-33.62173707397067,-70.61520447422753,,0,,
PF893,,PF893-Sargento Menadier / esq. Avenida Juanita,-33.62133518387776,-70.61290171503005,,0,,
PF581,,PF581-Avenida Juanita / esq. Estación El Canelo,-33.62769100025463,-70.61231800023502,,0,,
PF620,,PF620-Belén / esq. Río Maihue,-33.62934734309732,-70.61486643381214,,0,,
PF621,,PF621-Belén / esq. El Soldador,-33.62969599991599,-70.61761800051119,,0,,
PF710,,PF710-El Sauce / esq. El Pintor,-33.63174353782641,-70.61896997269002,,0,,
PF1108,,PF1108-Acceso Sur Calet.-Norte / esq. Pasaje 4,-33.63339278836547,-70.61995930760753,,0,,
PF1110,,PF1110-Quitalmahue / esq. Aguas Abajo,-33.63358025785149,-70.62458576077151,,0,,
PF713,,PF713-Quitalmahue / esq. El Bandoneón,-33.63099549749888,-70.62470302692604,,0,,
PF714,,PF714-Quitalmahue / esq. Chiloé,-33.62802609359886,-70.62453885221238,,0,,
PF715,,PF715-Quitalmahue / esq. Curaco de Vélez,-33.626464999819746,-70.62440199997768,,0,,
PF116,,PF116-Camino El Retiro / esq. Apóstol Bartolomé,-33.62323500031598,-70.6275439997969,,0,,
PF717,,PF717-Sargento Menadier / esq. Esmeralda,-33.61840000018436,-70.58842300037742,,0,,
PF718,,PF718-Sargento Menadier / esq. Av.Pdte. S.Allende,-33.617965000333186,-70.58580599988845,,0,,
PF719,,PF719-Sargento Menadier / esq. Brasil,-33.61771400025047,-70.58413099958359,,0,,
PF720,,PF720-Sargento Menadier / esq. Uruguay,-33.61733499977503,-70.58164599956564,,0,,
PF721,,PF721-Sargento Menadier / esq. Tocornal Grez,-33.61680300041483,-70.57818399994844,,0,,
PF722,,PF722-Tocornal Grez / esq. Arturo Prat,-33.614471000389685,-70.57843200000043,,0,,
PF723,,PF723-Tocornal Grez / esq. Clavero,-33.61128700016118,-70.57877099961175,,0,,
PF724,,PF724-Tocornal Grez / esq. Santa Josefina,-33.60993099966837,-70.57902799951482,,0,,
PF725,,PF725-Parada 4 / (M) Plaza de Puente Alto,-33.609358999859495,-70.57634299961668,,0,,
PF775,,PF775-Gandarillas / esq. Santo Domingo,-33.60721186130873,-70.57714850477171,,0,,
PF726,,PF726-Gandarillas / esq. Tocornal Grez,-33.607524999918326,-70.57928599968737,,0,,
PF727,,PF727-Tocornal Grez / esq. Tocornal,-33.60886911154693,-70.57932028556546,,0,,
PF728,,PF728-Tocornal Grez / esq. Clavero,-33.61086000021234,-70.57894599967709,,0,,
PF729,,PF729-Tocornal Grez / esq. Arturo Prat,-33.614118434113784,-70.57844986838829,,0,,
PF894,,PF894-Tocornal Grez / esq. Sargento Menadier,-33.61647264739733,-70.5780999966542,,0,,
PF730,,PF730-Sargento Menadier / esq. Ramón Núñez,-33.616874000177965,-70.57909200009323,,0,,
PF731,,PF731-Sargento Menadier / esq. Uruguay,-33.617185999757226,-70.58124499976422,,0,,
PF732,,PF732-Sargento Menadier / esq. Brasil,-33.61755703694764,-70.58373206726728,,0,,
PF733,,PF733-Sargento Menadier / esq. Av.Pdte. S.Allende,-33.617803525265515,-70.58530753619266,,0,,
PF734,,PF734-Sargento Menadier / esq. Almirante Latorre,-33.61826300017038,-70.58877899985677,,0,,
PF735,,PF735-Sargento Menadier / esq. Ejército Libertador,-33.61848003830181,-70.59024898714314,,0,,
PF576,,PF576-Arturo Prat / esq. Av. Eyzaguirre,-33.6150437326111,-70.59562440665869,,0,,
PF832,,PF832-Curaco de Vélez / esq. Ancud,-33.625556000086426,-70.62783300007564,,0,,
PF737,,PF737-Quitalmahue / esq. Chiloé,-33.62825099981482,-70.62466399962892,,0,,
PF738,,PF738-Quitalmahue / esq. San Pedro,-33.629307006809555,-70.62477610270969,,0,,
PF739,,PF739-Quitalmahue / esq. El Bandoneón,-33.630435825971595,-70.62481870503208,,0,,
PF1109,,PF1109-Quitalmahue / esq. Aguas Abajo,-33.6334193717867,-70.62474391290598,,0,,
PF742,,PF742-El Sauce / esq. El Estucador,-33.631711056087426,-70.61888674741567,,0,,
PF672,,PF672-Belén / esq. El Soldador,-33.629776999888435,-70.6177679998507,,0,,
PF673,,PF673-Belén / esq. Río Maihue,-33.62945800027516,-70.61517799948452,,0,,
PF674,,PF674-Belén / esq. Avenida Juanita,-33.6290669996501,-70.6122480004445,,0,,
PF848,,PF848-El Sauce / esq. San Pedro,-33.62874125424254,-70.61938262587451,,0,,
PF1029,,PF1029-Nonato Coo / esq. Lican-Ray,-33.56646117889693,-70.57269182079473,,0,,
PF936,,PF936-Nonato Coo / esq. Bahía Inglesa,-33.56403837584054,-70.57481746420808,,0,,
PE1356,,PE1356-El Araucano / esq. Av. Diego Portales,-33.56223157445213,-70.57527665394866,,0,,
PE344,,PE344-Santa Cecilia / esq. San Jorge,-33.558689999568145,-70.57578500015869,,0,,
PE563,,PE563-Santa Cecilia / esq. San Pedro,-33.55549899198344,-70.57638389031297,,0,,
PE285,,PE285-Sn. José de La.Estrella / esq. Antigonish,-33.55296100000178,-70.57900799962052,,0,,
PE286,,PE286-Sn. José de La.Estrella / esq. Bacteriológico,-33.553021999637174,-70.58118999972669,,0,,
PE876,,PE876-Bacteriológico / esq. Bacteriológico Int.,-33.55225899763397,-70.58204713092614,,0,,
PE877,,PE877-Bacteriológico / esq. José Miguel Carrera,-33.550203070160094,-70.58289754776072,,0,,
PE349,,PE349-Perú / esq. Central Oriente,-33.548443999941135,-70.58286499965271,,0,,
PE350,,PE350-Perú / esq. Av. Trinidad-Oriente,-33.547551927601425,-70.5827919766567,,0,,
PE567,,PE567-Perú / esq. Santa Amalia,-33.54372200011834,-70.58277500045908,,0,,
PE568,,PE568-Perú / esq. Río Danubio,-33.54144499965083,-70.58431399968732,,0,,
PE569,,PE569-Perú / esq. Enrique Olivares,-33.539888999781795,-70.58547600016455,,0,,
PE1369,,PE1369-Enrique Olivares / esq. Estados Unidos,-33.539624184830096,-70.5878694277389,,0,,
PE1368,,PE1368-Parada 6 / Paradero 19 Av. La Florida,-33.53962620461921,-70.59048295491212,,0,,
PE1274,,PE1274-Parada 4 / (M) Rojas Magallanes,-33.535857999729224,-70.59250799996808,,0,,
PE1441,,PE1441-Parada 12 / (M) Bellavista de La Florida,-33.523405230418504,-70.59794675523985,,0,,
PE1381,,PE1381-Colombia / esq. Av. Walker Martínez,-33.52245475056568,-70.59012837844136,,0,,
PE1393,,PE1393-Parada / Colombia Altura del 7700,-33.52476654449138,-70.58935833138601,,0,,
PE1394,,PE1394-Colombia / esq. Vicente Valdés,-33.52594425891024,-70.58907766122196,,0,,
PE1382,,PE1382-Colombia / esq. G. de Alderete,-33.5279786132734,-70.58827301400085,,0,,
PE784,,PE784-Colombia / esq. Perpetua Freire,-33.52996000039447,-70.5874810005001,,0,,
PE596,,PE596-Colombia / esq. Santa Julia,-33.53244099992535,-70.58647599995521,,0,,
PE1278,,PE1278-Colombia / esq. Rojas Magallanes,-33.535619000209685,-70.58502300041908,,0,,
PE597,,PE597-Colombia / esq. Enrique Olivares,-33.539379000424724,-70.58331700035679,,0,,
PE1374,,PE1374-Perú / esq. Río Danubio,-33.54044628325015,-70.58518855159949,,0,,
PE1283,,PE1283-Perú / esq. Río Paraná,-33.54165499987788,-70.5843050003857,,0,,
PE1279,,PE1279-Perú / esq. Santa Amalia,-33.54324699999381,-70.58311400050742,,0,,
PE588,,PE588-Perú / esq. Av. Trinidad-Oriente,-33.547026063422756,-70.58296492580389,,0,,
PE589,,PE589-Perú / esq. José Miguel Carrera,-33.54972596462891,-70.58302192589392,,0,,
PE1316,,PE1316-Bacteriológico / esq. Sn. José de La.Estrella,-33.552978977645765,-70.58145708628717,,0,,
PE307,,PE307-Sn. José de La.Estrella / esq. Mondragon,-33.55306654508149,-70.57891388660548,,0,,
PE308,,PE308-Sn. José de La.Estrella / esq. Colombia,-33.553032077710306,-70.57757391065338,,0,,
PE592,,PE592-Colombia / esq. San Pedro,-33.55515599958584,-70.57670400009297,,0,,
PE1272,,PE1272-Santa Cecilia / esq. San Jorge,-33.55820000028543,-70.5759799994848,,0,,
PE336,,PE336-Santa Cecilia / esq. Av. Diego Portales,-33.56190300019522,-70.57549300025842,,0,,
PF934,,PF934-Nonato Coo / esq. Laguna Verde,-33.564791000064616,-70.5748010000249,,0,,
PF935,,PF935-Nonato Coo / esq. Avenida Los Toros,-33.567912230536216,-70.57245750824042,,0,,
PF849,,PF849-El Sauce / esq. San Pedro,-33.62842229645865,-70.61948506217317,,0,,
PE782,,PE782-Gerónimo de Alderete / esq. Aurora,-33.52837761794492,-70.59231114473975,,0,,
PE783,,PE783-Gerónimo de Alderete / esq. Colombia,-33.52828099963612,-70.58908499947621,,0,,
PE1355,,PE1355-Caupolicán / esq. Bahía Inglesa,-33.564118699733264,-70.5773173337797,,0,,
PF938,,PF938-Río Claro / esq. Lago Lanalhue,-33.56679323143314,-70.57662740162995,,0,,
PF796,,PF796-Domingo Tocornal / esq. Ejército Libertador,-33.60495599987394,-70.59319399959509,,0,,
PG1655,,PG1655-Avenida Santa Rosa / esq. Quellón,-33.62926472059599,-70.62878509204197,,0,,
PF550,,PF550-San Pedro / esq. La Colonia,-33.62381299990048,-70.58794100022216,,0,,
PF551,,PF551-San Pedro / esq. Las Frambuesas,-33.62358921230764,-70.5859618755219,,0,,
PF552,,PF552-San Pedro / esq. Juan Beisa,-33.62309600018809,-70.58295799994761,,0,,
PF553,,PF553-San Pedro / esq. Uruguay,-33.62276200027934,-70.58088900009083,,0,,
PF554,,PF554-San Pedro / esq. Pdte. Alessandri,-33.6223679999237,-70.57852900042317,,0,,
PF555,,PF555-San Pedro / esq. Las Rosas,-33.622036579448334,-70.57658695541105,,0,,
PF556,,PF556-San Pedro / esq. Concha y Toro,-33.62160906267927,-70.57402708534616,,0,,
PF262,,PF262-Av. Concha y Toro / esq. Bernardo O'Higgins,-33.620121999678325,-70.573906999857,,0,,
PF264,,PF264-Av. Concha y Toro / esq. Sargento Menadier,-33.616911051991686,-70.57434069128125,,0,,
PF104,,PF104-Parada 2 / Paradero 31 Av.Vicuña Mackenna,-33.57960099975594,-70.58160899990725,,0,,
PF127,,PF127-Parada 2 / Hospital de Niños,-33.5743190003431,-70.58265099994873,,0,,
PF128,,PF128-Parada 2 / Portal Concha Y Toro,-33.571333999908454,-70.58325300032148,,0,,
PF130,,PF130-Parada 2 / Paradero 27 Av.Vicuña Mackenna,-33.5662099995907,-70.58423799970625,,0,,
PE140,,PE140-Parada 2 / Paradero 26 Av.Vicuña Mackenna,-33.564132999669454,-70.5845879994588,,0,,
PE142,,PE142-Parada 2 / Paradero 24 Av.Vicuña Mackenna,-33.55751499991334,-70.58580000007231,,0,,
PE144,,PE144-Parada 2 / Paradero 22 Av.Vicuña Mackenna,-33.550394076200774,-70.5869400611059,,0,,
