trip_id,start_time,end_time,headway_secs,exact_times
B27-R-L-B02,05:30:00,06:30:00,720,0
B27-R-L-B03,06:30:00,08:00:00,600,0
B27-R-L-B04,08:00:00,09:30:00,675,0
B27-R-L-B05,09:30:00,12:30:00,720,0
B27-R-L-B06,12:30:00,14:00:00,675,0
B27-R-L-B07,14:00:00,16:30:00,750,0
B27-R-L-B08,16:30:00,18:30:00,600,0
B27-R-L-B09,18:30:00,20:30:00,654,0
B27-R-L-B10,20:30:00,23:00:00,1000,0
B27-R-L-B11,23:00:00,24:00:00,1800,0
B27-R-S-B14,05:30:00,06:30:00,1800,0
B27-R-S-B15,06:30:00,09:00:00,750,0
B27-R-S-B16,09:00:00,12:00:00,720,0
B27-R-S-B17,12:00:00,15:00:00,900,0
B27-R-S-B18,15:00:00,19:30:00,1157,0
B27-R-S-B19,19:30:00,23:00:00,1260,0
B27-R-S-B20,23:00:00,24:00:00,1800,0
B28-I-D-B23,05:30:00,07:30:00,1200,0
B28-I-D-B24,07:30:00,13:00:00,1164,0
B28-I-D-B25,13:00:00,18:00:00,1200,0
B28-I-D-B26,18:00:00,21:00:00,1200,0
B28-I-D-B27,21:00:00,23:00:00,1200,0
B28-I-D-B28,23:00:00,24:00:00,1200,0
B28-I-L-B02,05:30:00,06:30:00,720,0
B28-I-L-B03,06:30:00,08:00:00,675,0
B28-I-L-B04,08:00:00,09:30:00,771,0
B28-I-L-B05,09:30:00,12:30:00,771,0
B28-I-L-B06,12:30:00,14:00:00,900,0
B28-I-L-B07,14:00:00,16:30:00,818,0
B28-I-L-B08,16:30:00,18:30:00,800,0
B28-I-L-B09,18:30:00,20:30:00,720,0
B28-I-L-B10,20:30:00,23:00:00,900,0
B28-I-L-B11,23:00:00,24:00:00,1200,0
B28-I-S-B14,05:30:00,06:30:00,1200,0
B28-I-S-B15,06:30:00,09:00:00,818,0
B28-I-S-B16,09:00:00,12:00:00,771,0
B28-I-S-B17,12:00:00,15:00:00,1200,0
B28-I-S-B18,15:00:00,19:30:00,1157,0
B28-I-S-B19,19:30:00,23:00:00,1260,0
B28-I-S-B20,23:00:00,24:00:00,1200,0
B29-I-D-B22,01:00:00,05:30:00,16200,0
B29-I-D-B23,05:30:00,07:30:00,1200,0
B29-I-D-B24,07:30:00,13:00:00,825,0
B29-I-D-B25,13:00:00,18:00:00,857,0
B29-I-D-B26,18:00:00,21:00:00,1200,0
B29-I-D-B27,21:00:00,23:00:00,1200,0
B29-I-D-B28,23:00:00,24:00:00,1800,0
B29-I-L-B01,01:00:00,05:30:00,8100,0
B29-I-L-B02,05:30:00,06:30:00,600,0
B29-I-L-B03,06:30:00,08:00:00,490,0
B29-I-L-B04,08:00:00,09:30:00,675,0
B29-I-L-B05,09:30:00,12:30:00,771,0
B29-I-L-B06,12:30:00,14:00:00,771,0
B29-I-L-B07,14:00:00,16:30:00,692,0
B29-I-L-B08,16:30:00,18:30:00,600,0
B29-I-L-B09,18:30:00,20:30:00,720,0
B29-I-L-B10,20:30:00,23:00:00,900,0
B29-I-S-B13,01:00:00,05:30:00,16200,0
B29-I-S-B14,05:30:00,06:30:00,1200,0
B29-I-S-B15,06:30:00,09:00:00,642,0
B29-I-S-B16,09:00:00,12:00:00,675,0
B29-I-S-B17,12:00:00,15:00:00,771,0
B29-I-S-B18,15:00:00,19:30:00,1157,0
B29-I-S-B19,19:30:00,23:00:00,1399,0
B30N-I-D-B21,00:00:00,01:00:00,900,0
B30N-I-D-B22,01:00:00,05:30:00,1800,0
B30N-I-D-B23,05:30:00,07:30:00,1800,0
B30N-I-D-B24,07:30:00,13:00:00,19800,0
B30N-I-D-B27,21:00:00,23:00:00,7200,0
B30N-I-D-B28,23:00:00,24:00:00,1800,0
B30N-I-L-B00,00:00:00,01:00:00,1800,0
B30N-I-L-B01,01:00:00,05:30:00,1800,0
B30N-I-L-B10,20:30:00,23:00:00,9000,0
B30N-I-L-B11,23:00:00,24:00:00,900,0
B30N-I-S-B12,00:00:00,01:00:00,1800,0
B30N-I-S-B13,01:00:00,05:30:00,1620,0
B30N-I-S-B14,05:30:00,06:30:00,1800,0
B30N-I-S-B15,06:30:00,09:00:00,9000,0
B30N-I-S-B19,19:30:00,23:00:00,12600,0
B30N-I-S-B20,23:00:00,24:00:00,900,0
B31N-I-D-B21,00:00:00,01:00:00,1800,0
B31N-I-D-B22,01:00:00,05:30:00,1800,0
B31N-I-D-B23,05:30:00,07:30:00,2400,0
B31N-I-D-B28,23:00:00,24:00:00,1800,0
B31N-I-L-B00,00:00:00,01:00:00,1800,0
B31N-I-L-B01,01:00:00,05:30:00,1800,0
B31N-I-L-B11,23:00:00,24:00:00,1800,0
B31N-I-S-B12,00:00:00,01:00:00,1800,0
B31N-I-S-B13,01:00:00,05:30:00,1800,0
B31N-I-S-B20,23:00:00,24:00:00,1800,0
B31N-R-D-B21,00:00:00,01:00:00,1800,0
B31N-R-D-B22,01:00:00,05:30:00,1800,0
B31N-R-D-B23,05:30:00,07:30:00,1800,0
B31N-R-D-B24,07:30:00,13:00:00,19800,0
B31N-R-D-B27,21:00:00,23:00:00,7200,0
B31N-R-D-B28,23:00:00,24:00:00,1800,0
B31N-R-L-B00,00:00:00,01:00:00,1800,0
B31N-R-L-B01,01:00:00,05:30:00,1800,0
B31N-R-L-B10,20:30:00,23:00:00,9000,0
B31N-R-L-B11,23:00:00,24:00:00,1800,0
B31N-R-S-B12,00:00:00,01:00:00,1800,0
B31N-R-S-B13,01:00:00,05:30:00,1800,0
B31N-R-S-B14,05:30:00,06:30:00,1800,0
B31N-R-S-B15,06:30:00,09:00:00,9000,0
B31N-R-S-B19,19:30:00,23:00:00,12600,0
B31N-R-S-B20,23:00:00,24:00:00,1800,0
B32-I-D-B23,05:30:00,07:30:00,1800,0
B32-I-D-B24,07:30:00,13:00:00,1237,0
B32-I-D-B25,13:00:00,18:00:00,1200,0
B32-I-D-B26,18:00:00,21:00:00,1349,0
B32-I-D-B27,21:00:00,23:00:00,1440,0
B32-I-D-B28,23:00:00,24:00:00,3600,0
B32-I-L-B02,05:30:00,06:30:00,1200,0
B32-I-L-B03,06:30:00,08:00:00,1349,0
B32-I-L-B04,08:00:00,09:30:00,1349,0
B32-I-L-B05,09:30:00,12:30:00,1200,0
B32-I-L-B06,12:30:00,14:00:00,1080,0
B32-I-L-B07,14:00:00,16:30:00,1285,0
B32-I-L-B08,16:30:00,18:30:00,1200,0
B32-I-L-B09,18:30:00,20:30:00,1200,0
B32-I-L-B10,20:30:00,23:00:00,1285,0
B32-I-L-B11,23:00:00,24:00:00,3600,0
B32-I-S-B15,06:30:00,09:00:00,1125,0
B32-I-S-B16,09:00:00,12:00:00,1349,0
B32-I-S-B17,12:00:00,15:00:00,1200,0
B32-I-S-B18,15:00:00,19:30:00,1246,0
B32-I-S-B19,19:30:00,23:00:00,1399,0
B32-I-S-B20,23:00:00,24:00:00,3600,0
B33-I-D-B23,05:30:00,07:30:00,1800,0
B33-I-D-B24,07:30:00,13:00:00,733,0
B33-I-D-B25,13:00:00,18:00:00,720,0
B33-I-D-B26,18:00:00,21:00:00,771,0
B33-I-D-B27,21:00:00,23:00:00,1028,0
B33-I-D-B28,23:00:00,24:00:00,1200,0
B33-I-L-B02,05:30:00,06:30:00,720,0
B33-I-L-B03,06:30:00,08:00:00,257,0
B33-I-L-B04,08:00:00,09:30:00,450,0
B33-I-L-B05,09:30:00,12:30:00,720,0
B33-I-L-B06,12:30:00,14:00:00,771,0
B33-I-L-B07,14:00:00,16:30:00,692,0
B33-I-L-B08,16:30:00,18:30:00,400,0
B33-I-L-B09,18:30:00,20:30:00,480,0
B33-I-L-B10,20:30:00,23:00:00,1125,0
B33-I-S-B14,05:30:00,06:30:00,900,0
B33-I-S-B15,06:30:00,09:00:00,692,0
B33-I-S-B16,09:00:00,12:00:00,720,0
B33-I-S-B17,12:00:00,15:00:00,830,0
B33-I-S-B18,15:00:00,19:30:00,771,0
B33-I-S-B19,19:30:00,23:00:00,969,0
B35-I-D-B24,07:30:00,13:00:00,1980,0
B35-I-D-B25,13:00:00,18:00:00,1800,0
B35-I-D-B26,18:00:00,21:00:00,1800,0
B35-I-D-B27,21:00:00,23:00:00,1800,0
B35-I-L-B03,06:30:00,08:00:00,1800,0
B35-I-L-B04,08:00:00,09:30:00,1800,0
B35-I-L-B05,09:30:00,12:30:00,1800,0
B35-I-L-B06,12:30:00,14:00:00,1800,0
B35-I-L-B07,14:00:00,16:30:00,1800,0
B35-I-L-B08,16:30:00,18:30:00,1800,0
B35-I-L-B09,18:30:00,20:30:00,1800,0
B35-I-L-B10,20:30:00,23:00:00,1800,0
B35-I-S-B15,06:30:00,09:00:00,2250,0
B35-I-S-B16,09:00:00,12:00:00,1800,0
B35-I-S-B17,12:00:00,15:00:00,1800,0
B35-I-S-B18,15:00:00,19:30:00,1800,0
B35-I-S-B19,19:30:00,23:00:00,1800,0
B36-I-D-B23,05:30:00,07:30:00,1200,0
B36-I-D-B24,07:30:00,13:00:00,900,0
B36-I-D-B25,13:00:00,18:00:00,900,0
B36-I-D-B26,18:00:00,21:00:00,900,0
B36-I-D-B27,21:00:00,23:00:00,1200,0
B36-I-D-B28,23:00:00,24:00:00,3600,0
B36-I-L-B02,05:30:00,06:30:00,720,0
B36-I-L-B03,06:30:00,08:00:00,675,0
B36-I-L-B04,08:00:00,09:30:00,771,0
B36-I-L-B05,09:30:00,12:30:00,675,0
B36-I-L-B06,12:30:00,14:00:00,600,0
B36-I-L-B07,14:00:00,16:30:00,600,0
B36-I-L-B08,16:30:00,18:30:00,720,0
B36-I-L-B09,18:30:00,20:30:00,720,0
B36-I-L-B10,20:30:00,23:00:00,818,0
B36-I-L-B11,23:00:00,24:00:00,3600,0
B36-I-S-B14,05:30:00,06:30:00,1200,0
B36-I-S-B15,06:30:00,09:00:00,750,0
B36-I-S-B16,09:00:00,12:00:00,720,0
B36-I-S-B17,12:00:00,15:00:00,771,0
B36-I-S-B18,15:00:00,19:30:00,1012,0
B36-I-S-B19,19:30:00,23:00:00,1260,0
B36-I-S-B20,23:00:00,24:00:00,3600,0
B37-I-D-B23,05:30:00,07:30:00,1800,0
B37-I-D-B24,07:30:00,13:00:00,1800,0
B37-I-D-B25,13:00:00,18:00:00,1800,0
B37-I-D-B26,18:00:00,21:00:00,1800,0
B37-I-D-B27,21:00:00,23:00:00,1800,0
B37-I-D-B28,23:00:00,24:00:00,1800,0
B37-I-L-B02,05:30:00,06:30:00,1200,0
B37-I-L-B03,06:30:00,08:00:00,1800,0
B37-I-L-B04,08:00:00,09:30:00,1800,0
B37-I-L-B05,09:30:00,12:30:00,1800,0
B37-I-L-B06,12:30:00,14:00:00,1800,0
B37-I-L-B07,14:00:00,16:30:00,1800,0
B37-I-L-B08,16:30:00,18:30:00,1440,0
B37-I-L-B09,18:30:00,20:30:00,1800,0
B37-I-L-B10,20:30:00,23:00:00,1800,0
B37-I-S-B14,05:30:00,06:30:00,1800,0
B37-I-S-B15,06:30:00,09:00:00,1800,0
B37-I-S-B16,09:00:00,12:00:00,1800,0
B37-I-S-B17,12:00:00,15:00:00,1800,0
B37-I-S-B18,15:00:00,19:30:00,1800,0
B37-I-S-B19,19:30:00,23:00:00,1800,0
B38-I-D-B23,05:30:00,07:30:00,2400,0
B38-I-D-B24,07:30:00,13:00:00,1800,0
B38-I-D-B25,13:00:00,18:00:00,1800,0
B38-I-D-B26,18:00:00,21:00:00,1800,0
B38-I-D-B27,21:00:00,23:00:00,3600,0
B38-I-L-B02,05:30:00,06:30:00,1800,0
B38-I-L-B03,06:30:00,08:00:00,1800,0
B38-I-L-B04,08:00:00,09:30:00,1800,0
B38-I-L-B05,09:30:00,12:30:00,1800,0
B38-I-L-B06,12:30:00,14:00:00,1800,0
B38-I-L-B07,14:00:00,16:30:00,1800,0
B38-I-L-B08,16:30:00,18:30:00,1800,0
B38-I-L-B09,18:30:00,20:30:00,1800,0
B38-I-L-B10,20:30:00,23:00:00,3000,0
B38-I-S-B14,05:30:00,06:30:00,3600,0
B38-I-S-B15,06:30:00,09:00:00,1800,0
B38-I-S-B16,09:00:00,12:00:00,1800,0
B38-I-S-B17,12:00:00,15:00:00,1800,0
B38-I-S-B18,15:00:00,19:30:00,1800,0
B38-I-S-B19,19:30:00,23:00:00,2520,0
B41-I-D-B23,05:30:00,07:30:00,1200,0
B41-I-D-B24,07:30:00,13:00:00,860,0
B41-I-D-B25,13:00:00,18:00:00,900,0
B41-I-D-B26,18:00:00,21:00:00,900,0
B41-I-D-B27,21:00:00,23:00:00,1200,0
B41-I-D-B28,23:00:00,24:00:00,1800,0
B41-I-L-B02,05:30:00,06:30:00,600,0
B41-I-L-B03,06:30:00,08:00:00,600,0
B41-I-L-B04,08:00:00,09:30:00,600,0
B41-I-L-B05,09:30:00,12:30:00,720,0
B41-I-L-B06,12:30:00,14:00:00,900,0
B41-I-L-B07,14:00:00,16:30:00,600,0
B41-I-L-B08,16:30:00,18:30:00,600,0
B41-I-L-B09,18:30:00,20:30:00,600,0
B41-I-L-B10,20:30:00,23:00:00,750,0
B41-I-L-B11,23:00:00,24:00:00,3600,0
B41-I-S-B14,05:30:00,06:30:00,900,0
B41-I-S-B15,06:30:00,09:00:00,750,0
B41-I-S-B16,09:00:00,12:00:00,720,0
B41-I-S-B17,12:00:00,15:00:00,720,0
B41-I-S-B18,15:00:00,19:30:00,704,0
B41-I-S-B19,19:30:00,23:00:00,900,0
B41-I-S-B20,23:00:00,24:00:00,3600,0
B42-I-D-B24,07:30:00,13:00:00,1164,0
B42-I-D-B25,13:00:00,18:00:00,1200,0
B42-I-D-B26,18:00:00,21:00:00,1200,0
B42-I-D-B27,21:00:00,23:00:00,1200,0
B42-I-L-B02,05:30:00,06:30:00,900,0
B42-I-L-B03,06:30:00,08:00:00,600,0
B42-I-L-B04,08:00:00,09:30:00,771,0
B42-I-L-B05,09:30:00,12:30:00,771,0
B42-I-L-B06,12:30:00,14:00:00,675,0
B42-I-L-B07,14:00:00,16:30:00,750,0
B42-I-L-B08,16:30:00,18:30:00,720,0
B42-I-L-B09,18:30:00,20:30:00,720,0
B42-I-L-B10,20:30:00,23:00:00,1000,0
B42-I-S-B14,05:30:00,06:30:00,900,0
B42-I-S-B15,06:30:00,09:00:00,900,0
B42-I-S-B16,09:00:00,12:00:00,900,0
B42-I-S-B17,12:00:00,15:00:00,900,0
B42-I-S-B18,15:00:00,19:30:00,900,0
B42-I-S-B19,19:30:00,23:00:00,900,0
B42-R-D-B23,05:30:00,07:30:00,3600,0
B42-R-D-B24,07:30:00,13:00:00,1164,0
B42-R-D-B25,13:00:00,18:00:00,1200,0
B42-R-D-B26,18:00:00,21:00:00,1200,0
B42-R-D-B27,21:00:00,23:00:00,1200,0
B42-R-L-B02,05:30:00,06:30:00,900,0
B42-R-L-B03,06:30:00,08:00:00,600,0
B42-R-L-B04,08:00:00,09:30:00,771,0
B42-R-L-B05,09:30:00,12:30:00,771,0
B42-R-L-B06,12:30:00,14:00:00,675,0
B42-R-L-B07,14:00:00,16:30:00,750,0
B42-R-L-B08,16:30:00,18:30:00,720,0
B42-R-L-B09,18:30:00,20:30:00,720,0
B42-R-L-B10,20:30:00,23:00:00,1000,0
B42-R-S-B14,05:30:00,06:30:00,900,0
B42-R-S-B15,06:30:00,09:00:00,900,0
B42-R-S-B16,09:00:00,12:00:00,900,0
B42-R-S-B17,12:00:00,15:00:00,900,0
B42-R-S-B18,15:00:00,19:30:00,900,0
B42-R-S-B19,19:30:00,23:00:00,900,0
B43-I-D-B21,00:00:00,01:00:00,1800,0
B43-I-D-B23,05:30:00,07:30:00,1440,0
B43-I-D-B24,07:30:00,13:00:00,1164,0
B43-I-D-B25,13:00:00,18:00:00,1125,0
B43-I-D-B26,18:00:00,21:00:00,900,0
B43-I-D-B27,21:00:00,23:00:00,1200,0
B43-I-D-B28,23:00:00,24:00:00,1800,0
B43-I-L-B00,00:00:00,01:00:00,1800,0
B43-I-L-B02,05:30:00,06:30:00,1200,0
B43-I-L-B03,06:30:00,08:00:00,900,0
B43-I-L-B04,08:00:00,09:30:00,771,0
B43-I-L-B05,09:30:00,12:30:00,771,0
B43-I-L-B06,12:30:00,14:00:00,675,0
B43-I-L-B07,14:00:00,16:30:00,750,0
B43-I-L-B08,16:30:00,18:30:00,720,0
B43-I-L-B09,18:30:00,20:30:00,720,0
B43-I-L-B10,20:30:00,23:00:00,1125,0
B43-I-L-B11,23:00:00,24:00:00,1800,0
B43-I-S-B12,00:00:00,01:00:00,1800,0
B43-I-S-B14,05:30:00,06:30:00,1800,0
B43-I-S-B15,06:30:00,09:00:00,1000,0
B43-I-S-B16,09:00:00,12:00:00,720,0
B43-I-S-B17,12:00:00,15:00:00,900,0
B43-I-S-B18,15:00:00,19:30:00,1012,0
B43-I-S-B19,19:30:00,23:00:00,1260,0
B43-I-S-B20,23:00:00,24:00:00,1200,0
B43-R-D-B23,05:30:00,07:30:00,1440,0
B43-R-D-B24,07:30:00,13:00:00,1164,0
B43-R-D-B25,13:00:00,18:00:00,1200,0
B43-R-D-B26,18:00:00,21:00:00,1080,0
B43-R-D-B27,21:00:00,23:00:00,1200,0
B43-R-D-B28,23:00:00,24:00:00,1800,0
B43-R-L-B02,05:30:00,06:30:00,1200,0
B43-R-L-B03,06:30:00,08:00:00,900,0
B43-R-L-B04,08:00:00,09:30:00,771,0
B43-R-L-B05,09:30:00,12:30:00,771,0
B43-R-L-B06,12:30:00,14:00:00,771,0
B43-R-L-B07,14:00:00,16:30:00,692,0
B43-R-L-B08,16:30:00,18:30:00,800,0
B43-R-L-B09,18:30:00,20:30:00,800,0
B43-R-L-B10,20:30:00,23:00:00,1125,0
B43-R-L-B11,23:00:00,24:00:00,1800,0
B43-R-S-B14,05:30:00,06:30:00,1800,0
B43-R-S-B15,06:30:00,09:00:00,1000,0
B43-R-S-B16,09:00:00,12:00:00,720,0
B43-R-S-B17,12:00:00,15:00:00,981,0
B43-R-S-B18,15:00:00,19:30:00,1012,0
B43-R-S-B19,19:30:00,23:00:00,1260,0
B43-R-S-B20,23:00:00,24:00:00,1800,0
B45-I-D-B23,05:30:00,07:30:00,3600,0
B45-I-D-B24,07:30:00,13:00:00,900,0
B45-I-D-B25,13:00:00,18:00:00,1000,0
B45-I-D-B26,18:00:00,21:00:00,981,0
B45-I-D-B27,21:00:00,23:00:00,1028,0
B45-I-D-B28,23:00:00,24:00:00,1800,0
B45-I-L-B02,05:30:00,06:30:00,450,0
B45-I-L-B03,06:30:00,08:00:00,337,0
B45-I-L-B04,08:00:00,09:30:00,675,0
B45-I-L-B05,09:30:00,12:30:00,675,0
B45-I-L-B06,12:30:00,14:00:00,675,0
B45-I-L-B07,14:00:00,16:30:00,692,0
B45-I-L-B08,16:30:00,18:30:00,288,0
B45-I-L-B09,18:30:00,20:30:00,288,0
B45-I-L-B10,20:30:00,23:00:00,600,0
B45-I-L-B11,23:00:00,24:00:00,900,0
B45-I-S-B14,05:30:00,06:30:00,1200,0
B45-I-S-B15,06:30:00,09:00:00,750,0
B45-I-S-B16,09:00:00,12:00:00,900,0
B45-I-S-B17,12:00:00,15:00:00,900,0
B45-I-S-B18,15:00:00,19:30:00,900,0
B45-I-S-B19,19:30:00,23:00:00,969,0
B45-I-S-B20,23:00:00,24:00:00,1800,0
B45-R-D-B23,05:30:00,07:30:00,3600,0
B45-R-D-B24,07:30:00,13:00:00,860,0
B45-R-D-B25,13:00:00,18:00:00,1000,0
B45-R-D-B26,18:00:00,21:00:00,981,0
B45-R-D-B27,21:00:00,23:00:00,1028,0
B45-R-D-B28,23:00:00,24:00:00,1800,0
B45-R-L-B02,05:30:00,06:30:00,450,0
B45-R-L-B03,06:30:00,08:00:00,337,0
B45-R-L-B04,08:00:00,09:30:00,675,0
B45-R-L-B05,09:30:00,12:30:00,675,0
B45-R-L-B06,12:30:00,14:00:00,675,0
B45-R-L-B07,14:00:00,16:30:00,692,0
B45-R-L-B08,16:30:00,18:30:00,288,0
B45-R-L-B09,18:30:00,20:30:00,288,0
B45-R-L-B10,20:30:00,23:00:00,600,0
B45-R-L-B11,23:00:00,24:00:00,900,0
B45-R-S-B14,05:30:00,06:30:00,1200,0
B45-R-S-B15,06:30:00,09:00:00,750,0
B45-R-S-B16,09:00:00,12:00:00,900,0
B45-R-S-B17,12:00:00,15:00:00,900,0
B45-R-S-B18,15:00:00,19:30:00,900,0
B45-R-S-B19,19:30:00,23:00:00,969,0
B45-R-S-B20,23:00:00,24:00:00,1800,0
C01-I-D-B21,00:00:00,01:00:00,1800,0
C01-I-D-B23,05:30:00,07:30:00,800,0
C01-I-D-B24,07:30:00,13:00:00,535,0
C01-I-D-B25,13:00:00,18:00:00,600,0
C01-I-D-B26,18:00:00,21:00:00,540,0
C01-I-D-B27,21:00:00,23:00:00,600,0
C01-I-D-B28,23:00:00,24:00:00,1200,0
C01-I-L-B00,00:00:00,01:00:00,1800,0
C01-I-L-B02,05:30:00,06:30:00,514,0
C01-I-L-B03,06:30:00,08:00:00,300,0
C01-I-L-B04,08:00:00,09:30:00,450,0
C01-I-L-B05,09:30:00,12:30:00,469,0
C01-I-L-B06,12:30:00,14:00:00,540,0
C01-I-L-B07,14:00:00,16:30:00,500,0
C01-I-L-B08,16:30:00,18:30:00,480,0
C01-I-L-B09,18:30:00,20:30:00,600,0
C01-I-L-B10,20:30:00,23:00:00,642,0
C01-I-L-B11,23:00:00,24:00:00,1200,0
C01-I-S-B12,00:00:00,01:00:00,1800,0
C01-I-S-B14,05:30:00,06:30:00,720,0
C01-I-S-B15,06:30:00,09:00:00,409,0
C01-I-S-B16,09:00:00,12:00:00,431,0
C01-I-S-B17,12:00:00,15:00:00,514,0
C01-I-S-B18,15:00:00,19:30:00,522,0
C01-I-S-B19,19:30:00,23:00:00,741,0
C01-I-S-B20,23:00:00,24:00:00,1200,0
C01-R-D-B21,00:00:00,01:00:00,1800,0
C01-R-D-B23,05:30:00,07:30:00,900,0
C01-R-D-B24,07:30:00,13:00:00,618,0
C01-R-D-B25,13:00:00,18:00:00,600,0
C01-R-D-B26,18:00:00,21:00:00,540,0
C01-R-D-B27,21:00:00,23:00:00,600,0
C01-R-D-B28,23:00:00,24:00:00,1200,0
C01-R-L-B00,00:00:00,01:00:00,1800,0
C01-R-L-B02,05:30:00,06:30:00,720,0
C01-R-L-B03,06:30:00,08:00:00,490,0
C01-R-L-B04,08:00:00,09:30:00,450,0
C01-R-L-B05,09:30:00,12:30:00,469,0
C01-R-L-B06,12:30:00,14:00:00,540,0
C01-R-L-B07,14:00:00,16:30:00,473,0
C01-R-L-B08,16:30:00,18:30:00,400,0
C01-R-L-B09,18:30:00,20:30:00,480,0
C01-R-L-B10,20:30:00,23:00:00,529,0
C01-R-L-B11,23:00:00,24:00:00,1200,0
C01-R-S-B12,00:00:00,01:00:00,1800,0
C01-R-S-B14,05:30:00,06:30:00,900,0
C01-R-S-B15,06:30:00,09:00:00,500,0
C01-R-S-B16,09:00:00,12:00:00,450,0
C01-R-S-B17,12:00:00,15:00:00,514,0
C01-R-S-B18,15:00:00,19:30:00,522,0
C01-R-S-B19,19:30:00,23:00:00,700,0
C01-R-S-B20,23:00:00,24:00:00,1200,0
C01c-I-D-B23,05:30:00,07:30:00,1028,0
C01c-I-D-B24,07:30:00,13:00:00,618,0
C01c-I-D-B25,13:00:00,18:00:00,600,0
C01c-I-D-B26,18:00:00,21:00:00,720,0
C01c-I-D-B27,21:00:00,23:00:00,1028,0
C01c-I-D-B28,23:00:00,24:00:00,1200,0
C01c-I-L-B02,05:30:00,06:30:00,900,0
C01c-I-L-B03,06:30:00,08:00:00,300,0
C01c-I-L-B04,08:00:00,09:30:00,360,0
C01c-I-L-B05,09:30:00,12:30:00,450,0
C01c-I-L-B06,12:30:00,14:00:00,450,0
C01c-I-L-B07,14:00:00,16:30:00,450,0
C01c-I-L-B08,16:30:00,18:30:00,450,0
C01c-I-L-B09,18:30:00,20:30:00,553,0
C01c-I-L-B10,20:30:00,23:00:00,642,0
C01c-I-L-B11,23:00:00,24:00:00,1200,0
C01c-I-S-B14,05:30:00,06:30:00,900,0
C01c-I-S-B15,06:30:00,09:00:00,500,0
C01c-I-S-B16,09:00:00,12:00:00,514,0
C01c-I-S-B17,12:00:00,15:00:00,514,0
C01c-I-S-B18,15:00:00,19:30:00,623,0
C01c-I-S-B19,19:30:00,23:00:00,969,0
C01c-I-S-B20,23:00:00,24:00:00,1200,0
C01c-R-D-B23,05:30:00,07:30:00,1028,0
C01c-R-D-B24,07:30:00,13:00:00,618,0
C01c-R-D-B25,13:00:00,18:00:00,600,0
C01c-R-D-B26,18:00:00,21:00:00,635,0
C01c-R-D-B27,21:00:00,23:00:00,900,0
C01c-R-D-B28,23:00:00,24:00:00,1200,0
C01c-R-L-B03,06:30:00,08:00:00,360,0
C01c-R-L-B04,08:00:00,09:30:00,415,0
C01c-R-L-B05,09:30:00,12:30:00,450,0
C01c-R-L-B06,12:30:00,14:00:00,450,0
C01c-R-L-B07,14:00:00,16:30:00,450,0
C01c-R-L-B08,16:30:00,18:30:00,423,0
C01c-R-L-B09,18:30:00,20:30:00,480,0
C01c-R-L-B10,20:30:00,23:00:00,600,0
C01c-R-L-B11,23:00:00,24:00:00,1200,0
C01c-R-S-B14,05:30:00,06:30:00,1800,0
C01c-R-S-B15,06:30:00,09:00:00,600,0
C01c-R-S-B16,09:00:00,12:00:00,514,0
C01c-R-S-B17,12:00:00,15:00:00,514,0
C01c-R-S-B18,15:00:00,19:30:00,623,0
C01c-R-S-B19,19:30:00,23:00:00,741,0
C01c-R-S-B20,23:00:00,24:00:00,1200,0
C02-I-D-B21,00:00:00,01:00:00,1800,0
C02-I-D-B22,01:00:00,05:30:00,1800,0
C02-I-D-B23,05:30:00,07:30:00,1440,0
C02-I-D-B24,07:30:00,13:00:00,761,0
C02-I-D-B25,13:00:00,18:00:00,750,0
C02-I-D-B26,18:00:00,21:00:00,981,0
C02-I-D-B27,21:00:00,23:00:00,1200,0
C02-I-D-B28,23:00:00,24:00:00,1200,0
C02-I-L-B00,00:00:00,01:00:00,1800,0
C02-I-L-B01,01:00:00,05:30:00,1620,0
C02-I-L-B02,05:30:00,06:30:00,720,0
C02-I-L-B03,06:30:00,08:00:00,450,0
C02-I-L-B04,08:00:00,09:30:00,450,0
C02-I-L-B05,09:30:00,12:30:00,568,0
C02-I-L-B06,12:30:00,14:00:00,600,0
C02-I-L-B07,14:00:00,16:30:00,529,0
C02-I-L-B08,16:30:00,18:30:00,480,0
C02-I-L-B09,18:30:00,20:30:00,654,0
C02-I-L-B10,20:30:00,23:00:00,750,0
C02-I-L-B11,23:00:00,24:00:00,1200,0
C02-I-S-B12,00:00:00,01:00:00,1800,0
C02-I-S-B13,01:00:00,05:30:00,1800,0
C02-I-S-B14,05:30:00,06:30:00,1200,0
C02-I-S-B15,06:30:00,09:00:00,692,0
C02-I-S-B16,09:00:00,12:00:00,720,0
C02-I-S-B17,12:00:00,15:00:00,720,0
C02-I-S-B18,15:00:00,19:30:00,736,0
C02-I-S-B19,19:30:00,23:00:00,900,0
C02-I-S-B20,23:00:00,24:00:00,1200,0
C02c-I-D-B23,05:30:00,07:30:00,3600,0
C02c-I-D-B24,07:30:00,13:00:00,1100,0
C02c-I-D-B25,13:00:00,18:00:00,947,0
C02c-I-D-B26,18:00:00,21:00:00,1200,0
C02c-I-D-B27,21:00:00,23:00:00,1200,0
C02c-I-L-B03,06:30:00,08:00:00,360,0
C02c-I-L-B04,08:00:00,09:30:00,317,0
C02c-I-L-B05,09:30:00,12:30:00,450,0
C02c-I-L-B06,12:30:00,14:00:00,490,0
C02c-I-L-B07,14:00:00,16:30:00,428,0
